Date,SPY_QQQ,SPY_GLD,SPY_TLT,SPY_USO,QQQ_GLD,QQQ_TLT,QQQ_USO,GLD_TLT,GLD_USO,TLT_USO
2016-12-02,0.8473703261429236,0.022351514581381904,-0.016429858863735856,0.31557561766268966,0.08410688357400478,0.20318648381291676,0.16882590105493755,0.42028970519702713,0.07055452199248745,-0.12090209411446892
2016-12-05,0.8217043477754808,-0.016746568762669466,-0.12945431992074885,0.2513336940136036,0.05569027307333268,0.1357934999147236,0.09710844289239395,0.41455364400382594,0.06162916289249371,-0.16949685020944572
2016-12-06,0.8066745085861274,-0.020449415808622414,-0.14515470416013052,0.25373318410086665,0.05464021759853368,0.13090819085726477,0.09397098916831119,0.414576849538088,0.06070072675143965,-0.17096057357627398
2016-12-07,0.8186095060469997,-0.02121602307504061,-0.15372783171587937,0.18233437374890418,0.0608278232792283,0.13910767475041214,0.05026158829373478,0.4166545602566341,0.04103644208514783,-0.20941079855360034
2016-12-08,0.8231810179802056,-0.018922838758284013,-0.15557160962665162,0.18223884826388817,0.055056117574336066,0.13124284542563508,0.06428007071436348,0.4104371646961482,0.0546937013917953,-0.21616147247747072
2016-12-09,0.8177351000547153,-0.020339631885562995,-0.16652636121050524,0.18710912730981702,0.056680647337036386,0.12206037480136368,0.0681132426033855,0.42133472923059406,0.048440978157308065,-0.22101665049332958
2016-12-12,0.8214592897479314,-0.025351748854419473,-0.15528360375514685,0.17499726007775607,0.0488519834044869,0.11998068702780196,0.06089931646953144,0.43007910521987197,0.05451606065759321,-0.20536309084871474
2016-12-13,0.8247686248961673,-0.026501056552035163,-0.14331350674836446,0.17785255211178833,0.0491272513937543,0.13305667031294469,0.06542747343137693,0.42884745442753475,0.055487960425074034,-0.20181985860884957
2016-12-14,0.8163256777284189,0.01455479057271171,-0.11048986696086362,0.2131886617446655,0.055211341973553596,0.13597445373855752,0.07187656278979176,0.44081077183157136,0.09129281586865574,-0.17177378748958047
2016-12-15,0.8110376792376969,-0.058835041085429605,-0.14145112303285456,0.18325843123462898,0.01172891841348433,0.11640076366367694,0.04761155296941291,0.39178924733203996,0.04762404395454941,-0.20022201816249938
2016-12-16,0.8087757877193369,-0.07756842771116754,-0.16348836902022887,0.17149054687296886,-0.008216475672584924,0.09826100768397816,0.03459958960750123,0.3813300533638876,0.054500752020943254,-0.21157051889268846
2016-12-19,0.8060959106403681,-0.06666917091632174,-0.15259321410074908,0.14764792792851641,0.005325826677570063,0.11188249400719523,0.011571892930149532,0.39402945739566425,0.06114536968735137,-0.21380191110116928
2016-12-20,0.802178457859325,-0.06632780493405195,-0.13203455794970023,0.1799041964947216,0.005728701224735876,0.13107308288459957,0.032532331637565845,0.3950598174779652,0.05431057670500695,-0.23440365340453728
2016-12-21,0.7974617649381852,-0.06245662708140835,-0.16022825556866166,0.21092138472418867,0.016233818619054718,0.10747978654851356,0.06205881245525288,0.41344136599777104,0.038070629458949574,-0.2236298484879992
2016-12-22,0.7996905175046658,-0.06213296629058239,-0.16191056486797756,0.19289189482076888,0.016190397746433535,0.10660483063828377,0.057639115320493976,0.41351909219692945,0.04158374884905956,-0.23346046796078526
2016-12-23,0.797795780563078,-0.05706241988663561,-0.14734783951488983,0.2272334051142128,0.01970720602371868,0.11801035801590916,0.07378796549328316,0.41664572611717404,0.04311771478427285,-0.24054426028699624
2016-12-27,0.7941853799237855,-0.05020132562427287,-0.13457332487269139,0.2281989003991677,0.03188571033104751,0.13017285940041848,0.07731460661524985,0.41252726657582717,0.053163791047438194,-0.23930521885253803
2016-12-28,0.798406124514604,-0.06607728660809237,-0.1626008815865767,0.22998779245086623,0.020505939129305026,0.10709642592545224,0.07887174015580158,0.4182628623757797,0.05369803353010291,-0.2359401368680384
2016-12-29,0.8025550399218698,-0.16142563240173388,-0.18776945144460377,0.23112787205841193,-0.0014810997348745558,0.10101690909974986,0.0791246542949311,0.4120052711358356,0.048721631860813526,-0.24085444520710453
2016-12-30,0.8034756938475391,-0.152376553946514,-0.18933907120717913,0.2215257890702728,0.012422841407605115,0.09258743060015538,0.07167105934906338,0.40640966445927135,0.04933495173756692,-0.23766033440072873
2017-01-03,0.8081310266637663,-0.12456494790126574,-0.17160170887764947,0.1936639274580293,0.0342334689031705,0.10435385895943486,0.04968435052573925,0.41086056417936817,0.03684710490035242,-0.2440334365551204
2017-01-04,0.8104324642022264,-0.11091532447944166,-0.15726376366724207,0.19253824022807933,0.04248728932619368,0.11245111874679621,0.052036401652830674,0.4141614248801669,0.045838038113811985,-0.23442061087805174
2017-01-05,0.8009349951248276,-0.12624507882235786,-0.1569358065868869,0.17563046331417687,0.05763727562947088,0.13797005682559782,0.04037253889400018,0.4602497775263532,0.04783281671345029,-0.20428580034622668
2017-01-06,0.7857115824163742,-0.16142975104177917,-0.17589427161063628,0.16855639917254547,0.02778597670819504,0.12104604016559539,0.02772018912111511,0.46666404377846155,0.04577784390874386,-0.20256234411371862
2017-01-09,0.7758647264717166,-0.17532711062952291,-0.18821926372012696,0.18628364819347407,0.035197548398780504,0.12677933839291902,0.016763023553345822,0.4765568094083334,0.019321602457714148,-0.2208715179968812
2017-01-10,0.7733025531862856,-0.17225094670395732,-0.18202423311584456,0.19297269219780158,0.04138319500339745,0.1332067539352006,0.016135797921908567,0.47367631848146496,0.006809762889347522,-0.22361640283897222
2017-01-11,0.7737637916441318,-0.1707227515728917,-0.18468829501483372,0.19672131048924252,0.04389040394807714,0.13842734184963526,0.021085575885669134,0.4714481771171345,0.015152581871457528,-0.21786060671628218
2017-01-12,0.7731514024087764,-0.17099728475640602,-0.17206783931066372,0.1845311564812126,0.04442757563297345,0.1468657172584029,0.015251178586883128,0.46652985055712903,0.023261200621731256,-0.21576744632871908
2017-01-13,0.7693472985460508,-0.18605432077194387,-0.18365212828368085,0.17862122529451466,0.03179339976675655,0.136680764652729,0.006788488640321892,0.4588062492000945,0.015048926265034939,-0.2150399189545109
2017-01-17,0.7714065555124211,-0.21204099817920535,-0.2007367174026929,0.17297812123653394,0.017032608345951092,0.12389693453321417,0.0076364758925690016,0.479008753592147,0.006435067412205209,-0.21464535389204248
2017-01-18,0.7715615131739634,-0.21722124148735772,-0.20087075462902543,0.1605305450913971,0.013067395224377313,0.11986273336234154,0.0007526422598248778,0.4907054930871354,0.01888737153533679,-0.18470800281288813
2017-01-19,0.770343428910988,-0.21538744830756956,-0.18950947257041942,0.15896510311756035,0.011811812409727195,0.11915107494325602,-0.0008527557103808545,0.48885357946305175,0.018200704224176762,-0.1862171147202734
2017-01-20,0.7717648852190733,-0.21020748877027548,-0.1870512039575084,0.16767208898809138,0.017853293263155604,0.129239054322764,0.0070320416328596294,0.4875455489566502,0.0233749524827434,-0.18677473897862612
2017-01-23,0.7673131160248047,-0.20704030737390827,-0.19343940683312144,0.16129803118334987,0.027058443882180587,0.13258176009781691,0.00041978480581704187,0.49362601763330183,0.03218641330905589,-0.18551201659371233
2017-01-24,0.7691521396464951,-0.21956358364327222,-0.20811112313153157,0.15789777718655693,0.010864762727209131,0.11487570265141923,-0.00773078537142201,0.4929183411731467,0.024848750284133518,-0.1938842387791977
2017-01-25,0.7734551847109097,-0.23260867185835674,-0.24603806709146278,0.1562184487081965,-0.0036149056926390475,0.07566144352769644,-0.006893752010755027,0.5120719227216238,0.025939866456921937,-0.1802186310739494
2017-01-26,0.7693119578384696,-0.2154713891423503,-0.2515710073518636,0.13887273800169453,0.008471979176946257,0.07456823681376679,-0.02143952645666042,0.5011390494095135,0.02139495994909978,-0.17356615601026992
2017-01-27,0.7661458786638872,-0.21673066020423143,-0.2535025474435199,0.13992699043565393,0.011574488929582231,0.07978204413654018,-0.0337499984880463,0.4998170244083149,0.036198720673532296,-0.1562205345072566
2017-01-30,0.7663605915029237,-0.2089990212556007,-0.2461406763921654,0.15691124602211676,0.016657800307294964,0.08661117694711457,-0.01975132158804113,0.4971580373385905,0.028335977307442882,-0.15463005455778228
2017-01-31,0.759502047005528,-0.19274276781029598,-0.2385395430052638,0.12815417410023658,0.024989031042186065,0.09401483417621968,-0.0511088929538847,0.5028222539066479,0.05483380077498971,-0.14037843895857385
2017-02-01,0.7461456802945683,-0.17955662990060836,-0.25338401572927843,0.10781224526683143,0.04356023644317193,0.0709032682204124,-0.07241686414699247,0.5167107461382898,0.06663550940106923,-0.15814462568843934
2017-02-02,0.744856794391357,-0.1793681569540372,-0.2469978075511506,0.10318216289032095,0.041510124067748476,0.085186515133361,-0.08013535940115409,0.5168415181657151,0.06897518160005073,-0.149087653225077
2017-02-03,0.6803265748270948,-0.04263458571605534,-0.22410964942484013,0.06196674227131985,0.1680450668700911,0.13792760448980956,-0.1305162877443832,0.511078629936433,0.09825313661380256,-0.14076283530290534
2017-02-06,0.6746102981489603,-0.05619636817348482,-0.22890089195318788,0.07533726474327603,0.17036974644054978,0.14185492318977694,-0.12536911106514423,0.5179237157572641,0.07128799260753153,-0.1518557688619187
2017-02-07,0.6813168582549008,-0.05723687026218134,-0.08495236662931431,0.053634789345795554,0.16950297692044797,0.2337205526222202,-0.13753097956008464,0.6377708202331551,0.0739258871467474,-0.13075211637676817
2017-02-08,0.7467260173549871,-0.047261883741667954,-0.0717189698403477,0.061520803443243434,0.09786843418990346,0.1538924475194829,-0.20900317018341666,0.619310562236432,0.04115182890050685,-0.1710332932260918
2017-02-09,0.7461806634616024,-0.10697353344234335,-0.10991816962072457,0.0507310260565203,0.08897509519749046,0.14000263270938024,-0.21431461199209426,0.6351221382466617,-0.03239786746221201,-0.200189419334823
2017-02-10,0.7684027848836014,-0.10582679918035331,-0.11222858071961343,0.05670789158646707,0.05593123337279857,0.11750781598766945,-0.20603790835268723,0.6290419861552569,-0.02271345265747375,-0.19663596682476583
2017-02-13,0.7595151724521088,-0.1521685793181516,-0.13847590135292373,-0.014799560505601269,0.0071406264739182,0.09277158416146031,-0.31191959084661697,0.6265707022859188,-0.05248831181820853,-0.22306144901989522
2017-02-14,0.7760187437729381,-0.15567350770018631,-0.13444174562093306,-0.02054708705136115,0.012931681458578943,0.07279571562193794,-0.3051751832984642,0.6365927161327563,-0.056370963565445485,-0.2147361471288811
2017-02-15,0.7751119455997906,-0.136303956451138,-0.11683680979171683,-0.014344791212804863,0.031994061147677326,0.10200053949701159,-0.2993964631041456,0.6279047499389291,-0.0652545368482011,-0.24055198842835818
2017-02-16,0.7726738234217299,-0.16064519282408543,-0.1288632288941114,-0.003522611516496975,0.008883654384881166,0.0914450139389541,-0.29004150508490634,0.6317089217981562,-0.04721333889490546,-0.23374971291290017
2017-02-17,0.7624379810797465,-0.17573596928577764,-0.13850180413755395,-0.06033638918627761,-0.00711863797605058,0.09028992599568918,-0.3682153459813826,0.6189419848779967,-0.06426362291118856,-0.25712149828359177
2017-02-21,0.7633221745210861,-0.1729254954271073,-0.1414222524810513,-0.045481551296381754,-0.006323127575267773,0.08774061949660253,-0.3578627545451534,0.6184638305753613,-0.06506015393057019,-0.2605139076272658
2017-02-22,0.7675086567934991,-0.19364160523302476,-0.1449315973979805,-0.037007341650681085,-0.05842939244320042,0.07822147495296164,-0.35273433968157,0.6360317067543161,-0.06429389692381757,-0.2615250795486962
2017-02-23,0.7631514173245223,-0.18674198418154223,-0.14803812754661472,-0.021061738215325202,-0.07177088243045154,0.06990607249571586,-0.36141084704482146,0.6437333963177307,-0.08005340568325024,-0.2564127278548482
2017-02-24,0.76246339804137,-0.15847221210020596,-0.12463395988863568,-0.00972536713122142,-0.05562298066399336,0.08285263798822522,-0.3577596423729116,0.6404557918135809,-0.09767070251695673,-0.27251470497589136
2017-02-27,0.7623034432776159,-0.1572296483418561,-0.12677278077941326,-0.0041544890634683035,-0.05021436641387149,0.080408613183598,-0.35970446835504744,0.6569508845745331,-0.12979371940898649,-0.2609018057996229
2017-02-28,0.7755913485653549,-0.1951197214766397,-0.17595682084305472,0.08484720659909276,-0.15120206084552348,-0.02588561741606101,-0.2094630632023543,0.6266220630924424,0.03843610309310281,-0.11379353760222931
2017-03-01,0.8196035249874232,-0.21016779263691573,-0.3052106006219429,0.1189362257613057,-0.21050742921051205,-0.21048958024125422,-0.0719757348917232,0.6124600277092416,0.06228253724227172,-0.03527552264074669
2017-03-02,0.8274665333971123,-0.1397569605575127,-0.2801103704270805,0.16202631206365364,-0.15098924900918545,-0.1938261670376994,-0.03147718486734696,0.6049379917675477,0.09765825834846352,-0.038624484108056356
2017-03-03,0.8239549257721879,-0.12570247507084323,-0.2805524782801891,0.1752692881989464,-0.13533474015147934,-0.19302954820923746,-0.01574482545216821,0.6046299402435543,0.08319383408223784,-0.0360096205138193
2017-03-06,0.8270227776183678,-0.10440921920400531,-0.26604284195039224,0.17805511522513495,-0.11667026696533293,-0.18085212749595503,-0.014136716609733509,0.6085429458435306,0.08195282553698108,-0.035958900313194916
2017-03-07,0.8106269776711544,-0.10816150153536001,-0.3342401668824942,0.25570166888716456,-0.1205959628312435,-0.23335119886833405,0.039884654176645065,0.6082872242894656,0.09311311750935161,-0.00908683190408026
2017-03-08,0.8081276627681621,-0.09413801624001299,-0.32117510543311545,0.2618535196753771,-0.11998862199198108,-0.2373812113633505,0.034218566561314216,0.6165720760837503,0.15077448649416866,0.07631143865386816
2017-03-09,0.802193599691099,-0.06529931777329992,-0.2947351495198845,0.24655646070370763,-0.08408032657744059,-0.19879850957979214,0.01761260912889986,0.6037198085585118,0.1868219959940233,0.1192998075141725
2017-03-10,0.8067135387865322,-0.05917298945247645,-0.2864207988700059,0.23924334038292758,-0.07229130117817298,-0.18994027632503827,0.031013213452910353,0.6034624477070433,0.17159851938070667,0.10112699233709163
2017-03-13,0.804129914473242,-0.046844331539546945,-0.3006550243634741,0.22600637770309553,-0.05159070201740999,-0.22283271233528518,-0.0011566564136125089,0.6081362408355135,0.18020427064975925,0.09320553690294452
2017-03-14,0.8142278890390686,-0.12078420293196838,-0.393774990341096,0.1623390992075002,-0.07232103758868398,-0.2620339457051759,-0.027726392279648716,0.5673747792834759,0.11119514627840077,0.027850498473466555
2017-03-15,0.8203618817880259,-0.007066603190298491,-0.33069207309755166,0.1949656070031018,-0.023467758370160182,-0.22241217472358962,-0.0016516819648238561,0.6464675315050155,0.1803610771567559,0.06281263636168855
2017-03-16,0.8207765334137564,-0.002747743055535848,-0.32460731154579786,0.21312763426280354,-0.010926402903540217,-0.22481260228444852,0.025926383979862966,0.6458166269250756,0.16668273102896347,0.07150866050073032
2017-03-17,0.8215181276369885,-0.007089337279430975,-0.34543017274918497,0.21431423729479146,-0.017580388090122762,-0.2503539317606673,0.02834665993768403,0.6437735510599887,0.1685644377137231,0.07588340256028774
2017-03-20,0.8200389005923936,0.00508238943394641,-0.3424005522898877,0.2076706957497251,-0.007013789841344093,-0.24592683505615293,0.021309061732009204,0.6409308538462235,0.18844406968503663,0.08479204135613765
2017-03-21,0.8507242960219051,-0.052395918392401646,-0.3649482366998255,0.2284941948210238,-0.07135417648125274,-0.2811297596036195,0.06913484582370402,0.6516709915798579,0.1671869316402632,0.07499413898609178
2017-03-22,0.8471600586320281,-0.05730190217848597,-0.3645595830146434,0.2326470270948419,-0.07782836026084396,-0.2742796433402715,0.07701193976965068,0.65049944970121,0.17083790830999512,0.07820528754525163
2017-03-23,0.8474895460531683,-0.05489869648250012,-0.3630075160904715,0.23467671643420165,-0.07052277473012991,-0.2683298973457011,0.08735807162256365,0.6507132567846639,0.17252353707606397,0.07808114404406344
2017-03-24,0.8461017962672157,-0.059559505374110616,-0.36213165865614144,0.22439578543473143,-0.07971507565906219,-0.2615711533113955,0.07397547576819892,0.6591185762279562,0.16161667138667277,0.09515291141533015
2017-03-27,0.83369724513719,-0.05913328137164365,-0.34594761606012836,0.24416761029022496,-0.07557103149382713,-0.23779189018175628,0.08676745922348267,0.6637032301210909,0.158586545546605,0.08898911468429127
2017-03-28,0.836895619999598,-0.07297404103644414,-0.36086868451952714,0.2613882029559579,-0.07140492908927965,-0.24709484627865033,0.10146844064707937,0.6730457989642491,0.14737287658932863,0.07149533023517486
2017-03-29,0.8461332617580307,-0.09484815538552725,-0.35924464430699865,0.2608084957348174,-0.12892594597462873,-0.2436554964180912,0.13075887749866383,0.6822885607692627,0.15314747652309058,0.09118420590597137
2017-03-30,0.8369511062930358,-0.1339876086889904,-0.3883026088837451,0.32060449332104013,-0.1586032441731536,-0.2625920331921773,0.17757887502933994,0.6884759951849686,0.14735735669910427,0.0767060193746523
2017-03-31,0.8356637463511382,-0.14433687079280416,-0.40731170193096805,0.2985401901932565,-0.16615347063298275,-0.27546248157052505,0.15980934572995922,0.6875898082962258,0.14386365012894922,0.07251971132114016
2017-04-03,0.849910477354637,-0.14250455423359806,-0.41720736330756525,0.3088844829394504,-0.21647957434437862,-0.3334946086916002,0.15206167559148046,0.6623301420869779,0.11305367065086062,0.031507765488425946
2017-04-04,0.855295305045673,-0.12966913936587313,-0.4071434192140766,0.3064978684033651,-0.18475090230408642,-0.30491044762279806,0.15512132091131448,0.645203024887146,0.11700148179122834,0.01555691180627478
2017-04-05,0.8719266417742297,-0.11033389306389421,-0.39940506367006245,0.28563449892275306,-0.18954539899817643,-0.3230199903142681,0.1792936245924841,0.6345819570689933,0.1665842804027036,0.05949803300937125
2017-04-06,0.8694797155368634,-0.1146711431206965,-0.40070839601288355,0.2931050115767805,-0.18885762715899235,-0.32186912182764577,0.18213522286297795,0.6366945615344664,0.16500612353700655,0.052467448721579754
2017-04-07,0.8696455226579352,-0.11954652907862982,-0.40090304786839986,0.2798962071885387,-0.1927473316325266,-0.3200712550746915,0.17029962410063065,0.6310586177081505,0.16063568266803654,0.02964123661900112
2017-04-10,0.8683131621270849,-0.11448616036578231,-0.40596601156704515,0.2948982774150636,-0.1881119617709156,-0.3262816695648133,0.1791939385599081,0.6309391850046994,0.14906274161322616,0.05023744831349906
2017-04-11,0.8635929019910733,-0.12771569820705753,-0.40676606467028537,0.2997205202786301,-0.22827853307681392,-0.3425028886731502,0.17989915336927223,0.6520228078413762,0.15623755656795174,0.04553645950046812
2017-04-12,0.8647266751168795,-0.11446240022863453,-0.4013437825440078,0.30844324883039864,-0.21825260702785276,-0.3367225693598166,0.18926354729852693,0.639249974707462,0.14916494640049244,0.037183500604022444
2017-04-13,0.8676186033094687,-0.12094047940627964,-0.404089259194039,0.31708459164572256,-0.22564741873917532,-0.3442365612014102,0.19600781972115436,0.6227894983981517,0.1103733136251623,-0.020948267847911702
2017-04-17,0.8762208313003008,-0.14377368888450034,-0.43468144154398514,0.29601880991494767,-0.24017819928880263,-0.3616225637415167,0.17850527889991116,0.6262259731690923,0.11546918942444276,-0.015252562264960242
2017-04-18,0.8779881839818815,-0.15398208842673128,-0.4429469381117519,0.2850806136631169,-0.24597443760118298,-0.3679553510098132,0.17626676067943708,0.627122931177415,0.11053750599173157,-0.008437718808680272
2017-04-19,0.8776787804389343,-0.1265682488294478,-0.4220841730809877,0.28801740170219325,-0.24448097563260587,-0.3717340583178634,0.15894571053645018,0.6276387463936398,0.1810161300753919,0.04428338245540214
2017-04-20,0.8799843153703542,-0.1025140652557274,-0.41519175850143886,0.2630144651848296,-0.220518520690591,-0.3651883941955563,0.13576224013929997,0.6175148435823015,0.1866887633802133,0.05751899999254826
2017-04-21,0.8706279541409774,-0.06325144359729556,-0.3726837267052612,0.29372222474032916,-0.1796640169329196,-0.3164935541682629,0.15559227905292392,0.5974234502010786,0.17282779375780663,0.05123855990121327
2017-04-24,0.8835472820217408,-0.12213241550942175,-0.38616952499942225,0.2806425264480898,-0.22680746761935014,-0.3351404198070101,0.13493502252197262,0.6326659948365245,0.23068026109767162,0.04657300159025897
2017-04-25,0.8894445576995472,-0.15046439476483797,-0.40371085772115783,0.2886751739411852,-0.25833640522456003,-0.3648742083779584,0.15472779688939398,0.6542596964109827,0.19788316081639687,0.02133656204828989
2017-04-26,0.8850291797334463,-0.14285561677056527,-0.42842311893919005,0.28047908022942714,-0.2547198044427507,-0.4022005989368568,0.14310806712964036,0.6646317109131776,0.19729572371627363,0.007859005832716481
2017-04-27,0.8788886011550301,-0.1400360362748153,-0.42857097001862554,0.2822462484085856,-0.24741037006415995,-0.3928614447174152,0.14717526762980782,0.6579384444008062,0.19086035402968712,0.0016687155266028734
2017-04-28,0.888410493931817,-0.14538945430365144,-0.4353164179556325,0.28479971221109657,-0.23730873477350667,-0.3791381920524499,0.12629532218704753,0.6556322787077419,0.20656683480846574,0.022473305791669146
2017-05-01,0.8785368590450955,-0.15237588224654633,-0.4367371748683719,0.281225008317368,-0.2665447852905187,-0.4043649634743292,0.11236333235535435,0.6731737205082803,0.2119378389860866,0.034193217214362415
2017-05-02,0.8858587941599099,-0.16215873898105537,-0.43985307374309784,0.2747566424446005,-0.2686663007566845,-0.40196622905602974,0.10786025000791924,0.6702809965952242,0.20923219108391197,0.01643105413087582
2017-05-03,0.885773696735263,-0.1231451557455328,-0.43505686306689156,0.26663027071320766,-0.22055186343545896,-0.40032716857021605,0.10212928511928095,0.6372974187785923,0.22942247035106447,0.028853724126427255
2017-05-04,0.8883367753854984,-0.12393576683961514,-0.43534034406366373,0.2392439560321849,-0.20707479514139218,-0.4086273265472129,0.11500837477137527,0.6541293972245957,0.2861611408635559,0.0858831342754836
2017-05-05,0.8886976503639784,-0.12254206449592066,-0.45251395810140077,0.2513156279283412,-0.2064897917162917,-0.4240440468947248,0.12523845838844297,0.6481636940652271,0.2843447110425798,0.07613034314651575
2017-05-08,0.8897931414690777,-0.10005438654191252,-0.42768253562033753,0.2375375126909674,-0.20001857410412938,-0.4214265543645642,0.11959153194845314,0.6370094210863085,0.30596109595316506,0.10267345484401053
2017-05-09,0.8845209021717196,-0.0996715093478951,-0.4277320046869288,0.22986644587726487,-0.20942268361207786,-0.4207787064994466,0.10888282139788179,0.6345616976845819,0.3063432787273656,0.10559300091434443
2017-05-10,0.880977553854861,-0.08127160744186923,-0.42377372231297833,0.2502240089713903,-0.19546917676403616,-0.41556058683210195,0.11367171542804573,0.6323683928001346,0.2845727399275867,0.08761255339525943
2017-05-11,0.881499768045682,-0.09036459289932863,-0.4133473255941082,0.2371824679813583,-0.20155055219224122,-0.4109204073243837,0.104350805744924,0.6419384690729074,0.2889197574527389,0.0983269304090109
2017-05-12,0.8751147195671287,-0.109034036580794,-0.40863668117124835,0.23681977516262123,-0.21526829592076643,-0.3928694966582317,0.10552495112079911,0.6591661323873387,0.2908718119836299,0.10224992011882493
2017-05-15,0.8720677077587143,-0.09508418262863134,-0.41165481160717726,0.2618746283977058,-0.2075712029213946,-0.3929674971871188,0.11726323069379403,0.6484095679834145,0.2924298681195052,0.08200102349702015
2017-05-16,0.8656540547541366,-0.09629471299792428,-0.4205319024372239,0.26293430466123385,-0.1927805919948314,-0.3996185247011397,0.11430043053660131,0.6656261704429334,0.28878773822944453,0.0797422887827289
2017-05-17,0.8923653307188486,-0.2521832663140481,-0.49117637659817714,0.176801964002341,-0.36389359669840043,-0.47804407685352945,0.02813293589834216,0.6995109878354051,0.29905943324378514,0.10592758255751315
2017-05-18,0.8918044984652711,-0.2641604646010668,-0.4868594569292144,0.18124228657965838,-0.38271698475139876,-0.4677876170252977,0.039742303691706865,0.6876779035251551,0.28687505088569815,0.10993322160095556
2017-05-19,0.8962070970434678,-0.24961095319315266,-0.4750175776066454,0.2063318015917353,-0.3620226516794827,-0.46113922662757584,0.06825998842047738,0.6897884908613325,0.2822306059348128,0.10924252341151545
2017-05-22,0.8975530710845846,-0.24197375405374055,-0.49648802027327604,0.21295230434181942,-0.3475175320021317,-0.48058171022167145,0.07777892720423542,0.6749932150262079,0.29278354601649864,0.1161403862072851
2017-05-23,0.8967187633420134,-0.2441070391515539,-0.49799254542184146,0.21581706960171487,-0.34581102379077483,-0.47871388825976424,0.07722930219086628,0.67720114516267,0.28136987750879683,0.10475967112158538
2017-05-24,0.8962154185378814,-0.23843691514673523,-0.48559748276729814,0.21477660306524518,-0.33772383143253076,-0.4621851245512525,0.07538716740235597,0.6801553339137445,0.27901449906158066,0.10235485996512758
2017-05-25,0.8982031046042884,-0.24471825028993555,-0.4072704926544456,0.16832005477428183,-0.3386289741379585,-0.41550167040500385,0.008798415425534068,0.7189284081244462,0.2648118107851839,0.09426094569847764
2017-05-26,0.895801527079685,-0.30240910417783956,-0.4337179426860419,0.14181323021298917,-0.3835428214332253,-0.43537572054271967,-0.009155117237643427,0.7144151324058272,0.2643883550429859,0.08514193654698658
2017-05-30,0.8956136663086189,-0.29887618495200285,-0.4354295190133314,0.1420523433390615,-0.3815302725989508,-0.4353376050138881,-0.010115466313182303,0.7037440890454689,0.267888392170674,0.07956695230696541
2017-05-31,0.8946922336629143,-0.3170260969030684,-0.4526059396284289,0.14366038082484764,-0.4002930715824827,-0.45148373777487116,-0.002022428635904118,0.6988818119860718,0.25263584320219146,0.0721948960258739
2017-06-01,0.8855569026442655,-0.332476844661261,-0.45851912095654734,0.13760791580539244,-0.4194396526144061,-0.4609100084744808,-0.002637521541028861,0.6966839242151209,0.258096467107311,0.07362304586551104
2017-06-02,0.8799721496306768,-0.33213886490078964,-0.44103917103722073,0.11918265852336087,-0.3785812865542768,-0.386471157642702,-0.006229788772507217,0.6960939909001067,0.21581500935232537,0.01122330294725815
2017-06-05,0.8807891605535847,-0.3322591861475906,-0.4341651763907893,0.12277695743247144,-0.38369224031726007,-0.38616553387778346,-0.006436298428543563,0.680610213514127,0.20626712534019487,-0.0019678733037216093
2017-06-06,0.8816794950353075,-0.3473533463321871,-0.4458108266753746,0.12304147197460402,-0.40008941087881644,-0.3974836837041074,-0.013508743797943196,0.682474607577234,0.23661579598647084,0.020833727933969787
2017-06-07,0.8817985181554705,-0.3491350708982848,-0.45285524820088446,0.09911480445427222,-0.40327096217623704,-0.4056903576562763,-0.0336643059735602,0.694828114161954,0.26624708816014836,0.07151012469440236
2017-06-08,0.8809254428322142,-0.36603638295403934,-0.4461107437130258,0.09333110853945077,-0.41352451607157764,-0.39899249026641503,-0.03862030629936616,0.7160660421439637,0.2606480178238828,0.07724821342171774
2017-06-09,0.7845152779948162,-0.4657265727419499,-0.5276295912962692,0.05892431955784267,-0.2991389006199744,-0.34816672456648123,-0.077726137005994,0.6887586824682156,0.2077592089785759,0.03845224800345197
2017-06-12,0.7806142084981701,-0.4618279408253485,-0.5427563804333821,0.058185618388498846,-0.28995686182653274,-0.34985093166434267,-0.08147352250041713,0.708510251264243,0.2068046069549079,0.03725465541643875
2017-06-13,0.7844437068977407,-0.4558635045501564,-0.5381981762439335,0.06596180368107701,-0.2851980731478881,-0.34868728518996067,-0.07102175534316142,0.7096464429434951,0.20758507995835423,0.037593306967527
2017-06-14,0.7852080828366941,-0.4438398257546087,-0.5238080266986223,0.07577848763400283,-0.2697371176664812,-0.3621855272668774,-0.04024607564180561,0.6251218071336483,0.2352612099360569,-0.050942361642421996
2017-06-15,0.7602937619943272,-0.40306592536601454,-0.4990745674038582,0.04254178828857155,-0.21656130794251205,-0.3230010876055475,-0.07232022596696962,0.6156831827614602,0.25994590391238176,-0.033443492516517556
2017-06-16,0.7574380782339017,-0.40659900464386334,-0.5046772206488115,0.040768100147248444,-0.2228010187157027,-0.33456339591312073,-0.08063198706589979,0.6143139169026203,0.25904679469030467,-0.033321704766448454
2017-06-19,0.7706385049602926,-0.4294105883800154,-0.5071492622495524,0.017450409447009443,-0.260155111894295,-0.33965076735207295,-0.10643738533618587,0.6135212800471562,0.2669197707275222,-0.03244831021188709
2017-06-20,0.7798104519469592,-0.4084150931528587,-0.5248784540395764,0.046730896955888314,-0.24954711638668345,-0.3614638549565178,-0.08463451097565841,0.594703811741325,0.2682979575513443,-0.05790659980548659
